epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.42205,1.41122,4.04747,1.16274,0.86905,0.06667,0.04224,0.02708,1.55851,4.95909,1.20869,7.69e-06,7.69e-06,7.69e-06
2,0.801884,1.58223,5.08016,1.44443,0.69178,0.13333,0.03894,0.02496,1.55933,4.97031,1.21394,2.29273e-05,2.29273e-05,2.29273e-05
3,1.27917,1.46932,4.61126,1.281,0.87277,0.14475,0.05291,0.03511,1.42963,4.97274,1.16641,3.79742e-05,3.79742e-05,3.79742e-05
4,1.81553,1.19164,3.4296,1.06489,0.10935,0.43228,0.20597,0.14261,1.21438,5.17078,1.06597,5.28308e-05,5.28308e-05,5.28308e-05
5,2.32818,1.11768,2.91998,1.09489,0.19391,0.74405,0.47064,0.32848,1.07163,3.99676,1.01253,6.74971e-05,6.74971e-05,6.74971e-05
6,2.82753,1.06161,2.65839,1.08327,0.38421,0.89476,0.67152,0.46856,0.93801,3.10506,0.95879,8.1973e-05,8.1973e-05,8.1973e-05
7,3.33737,0.94272,1.96583,0.99648,0.40486,0.875,0.69986,0.53752,0.8595,3.02596,0.93117,9.62586e-05,9.62586e-05,9.62586e-05
8,3.84717,0.8642,1.72774,0.93701,0.46302,0.875,0.68782,0.53378,0.83263,3.34156,0.92035,0.000110354,0.000110354,0.000110354
9,4.3321,0.90688,1.6258,0.97441,0.56852,0.84907,0.71652,0.57749,0.81755,3.30525,0.914,0.000124259,0.000124259,0.000124259
10,4.83487,0.82774,1.25806,0.94453,0.62158,0.86839,0.77325,0.62052,0.82233,2.74415,0.91801,0.000137973,0.000137973,0.000137973
11,5.33101,0.77021,1.15463,0.95949,0.67264,0.84383,0.82929,0.66307,0.84053,2.07745,0.91891,0.000151498,0.000151498,0.000151498
12,5.82957,0.79179,1.21373,0.92583,0.67264,0.84383,0.82929,0.66307,0.84053,2.07745,0.91891,0.000164832,0.000164832,0.000164832
13,6.35105,0.75718,1.2589,0.91526,0.76275,0.89537,0.85455,0.68248,0.83713,1.6567,0.91789,0.000177975,0.000177975,0.000177975
14,6.87212,0.74233,1.73235,0.97419,0.80309,0.88283,0.86875,0.6914,0.82093,1.59007,0.91526,0.000190929,0.000190929,0.000190929
