epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.325735,1.4752,4.25924,1.23739,0.34253,0.10268,0.0533,0.0378,1.75893,4.47245,1.26477,0,0,0
2,0.696303,1.4682,4.60844,1.30516,0.34215,0.10268,0.05411,0.03808,1.75918,4.50119,1.2633,7.62656e-06,7.62656e-06,7.62656e-06
3,1.19451,1.48113,4.46688,1.24458,0.34337,0.10268,0.05512,0.03847,1.74905,4.5086,1.26399,1.51262e-05,1.51262e-05,1.51262e-05
4,1.55345,1.39168,4.25935,1.20505,0.34555,0.10268,0.0553,0.03767,1.74437,4.51203,1.26462,2.2499e-05,2.2499e-05,2.2499e-05
5,1.90508,1.45231,4.60689,1.27299,0.34341,0.10268,0.05645,0.03814,1.73748,4.52033,1.2613,2.97449e-05,2.97449e-05,2.97449e-05
6,2.25125,1.46724,4.62825,1.2316,0.34163,0.10268,0.05648,0.03816,1.7306,4.5316,1.25155,3.68639e-05,3.68639e-05,3.68639e-05
7,2.58916,1.49201,4.38796,1.25883,0.33728,0.10268,0.05655,0.03817,1.72116,4.54866,1.24799,4.38561e-05,4.38561e-05,4.38561e-05
8,2.93512,1.56073,4.51665,1.27498,0.20666,0.10268,0.05646,0.03794,1.7154,4.552,1.24237,5.07213e-05,5.07213e-05,5.07213e-05
9,3.28823,1.41972,4.31924,1.2219,0.6729,0.08929,0.09348,0.06165,1.57129,4.48769,1.1514,5.74597e-05,5.74597e-05,5.74597e-05
10,3.75028,1.2664,3.65972,1.13734,0.16776,0.55625,0.31013,0.22381,1.42571,4.21412,1.09951,6.40712e-05,6.40712e-05,6.40712e-05
11,4.2312,1.20346,2.98227,1.06812,0.64711,0.44194,0.47153,0.35888,1.26935,4.06712,1.03494,7.05558e-05,7.05558e-05,7.05558e-05
12,4.72196,1.06703,2.68477,1.10628,0.71752,0.52218,0.54755,0.40592,1.12982,3.436,1.00552,7.69135e-05,7.69135e-05,7.69135e-05
13,5.2267,1.00101,1.91239,1.01879,0.74598,0.4815,0.5629,0.4239,1.02295,3.29902,0.97964,8.31443e-05,8.31443e-05,8.31443e-05
14,5.71783,0.91981,1.57922,1.00725,0.74694,0.49675,0.62517,0.4598,0.98803,3.2855,0.9848,8.92482e-05,8.92482e-05,8.92482e-05
15,6.21434,0.94864,1.54574,0.96642,0.64445,0.5833,0.62884,0.4714,0.94998,3.06969,0.97879,9.52253e-05,9.52253e-05,9.52253e-05
16,6.72796,0.90479,1.21549,0.96139,0.61758,0.64277,0.66808,0.50493,0.91011,2.63268,0.96236,0.000101075,0.000101075,0.000101075
17,7.22326,0.83253,1.31409,0.95008,0.5996,0.6855,0.69426,0.52896,0.90071,2.17212,0.95786,0.000106799,0.000106799,0.000106799
18,7.73253,0.852,1.21056,0.94977,0.86514,0.60292,0.72266,0.54908,0.90795,1.95117,0.9705,0.000112395,0.000112395,0.000112395
19,8.23026,0.85336,1.18319,0.91551,0.84557,0.59408,0.71882,0.54968,0.91908,1.89901,0.98256,0.000117865,0.000117865,0.000117865
20,8.72008,0.82427,1.06953,0.92194,0.65791,0.64877,0.71829,0.5422,0.91714,1.80838,0.98928,0.000123207,0.000123207,0.000123207
21,9.20035,0.86798,1.19244,0.96567,0.81947,0.64217,0.74508,0.54956,0.91424,1.78087,0.98318,0.000128423,0.000128423,0.000128423
22,9.70528,0.74728,0.9261,0.92275,0.82256,0.639,0.74466,0.56259,0.91221,1.75935,0.97893,0.000133512,0.000133512,0.000133512
23,10.1896,0.75858,0.869,0.8999,0.85606,0.62037,0.74112,0.54765,0.92059,1.77862,0.97408,0.000138474,0.000138474,0.000138474
24,10.634,0.72906,0.83625,0.88894,0.86422,0.61404,0.73842,0.56508,0.91776,1.84736,0.97043,0.000143309,0.000143309,0.000143309
25,11.2216,0.77754,0.80114,0.91833,0.52618,0.78911,0.80178,0.58177,0.92769,1.88349,0.97668,0.000148017,0.000148017,0.000148017
26,11.6985,0.77684,0.92574,0.93605,0.62069,0.83789,0.81196,0.5731,0.9438,1.7227,0.98816,0.000152598,0.000152598,0.000152598
27,12.1342,0.73261,0.78973,0.90377,0.52051,0.875,0.75728,0.55046,0.93139,1.55746,0.98213,0.000157053,0.000157053,0.000157053
28,12.5701,0.71775,0.76743,0.89304,0.55767,0.83749,0.76524,0.5618,0.92888,1.45852,0.9777,0.00016138,0.00016138,0.00016138
29,13.0061,0.71311,0.71698,0.88988,0.54096,0.82605,0.77086,0.57037,0.92166,1.42548,0.97682,0.000165581,0.000165581,0.000165581
30,13.4407,0.72805,0.74001,0.90811,0.85848,0.7012,0.77004,0.56869,0.89706,1.37567,0.95666,0.000169655,0.000169655,0.000169655
31,13.8799,0.70631,0.76686,0.8999,0.87543,0.68394,0.72613,0.55745,0.8789,1.34378,0.94391,0.000173602,0.000173602,0.000173602
32,14.3159,0.73734,0.84377,0.91815,0.8615,0.6665,0.71077,0.55595,0.87378,1.30101,0.93362,0.000177422,0.000177422,0.000177422
33,14.7344,0.77614,0.72769,0.87145,0.86922,0.6568,0.70947,0.54972,0.87371,1.24835,0.94423,0.000181115,0.000181115,0.000181115
34,15.1549,0.69756,0.72313,0.89757,0.87359,0.68663,0.71515,0.55093,0.87027,1.17901,0.94436,0.000184681,0.000184681,0.000184681
35,15.5847,0.67111,0.63445,0.88418,0.8783,0.67371,0.73367,0.56315,0.89225,1.1416,0.95283,0.00018812,0.00018812,0.00018812
36,16.012,0.66107,0.76452,0.88694,0.90822,0.63029,0.73167,0.56337,0.91205,1.19658,0.9451,0.000191433,0.000191433,0.000191433
37,16.4463,0.71288,0.67506,0.92216,0.92393,0.6218,0.72396,0.565,0.92265,1.31094,0.94171,0.000194619,0.000194619,0.000194619
38,16.8748,0.67432,0.68343,0.87645,0.76511,0.63014,0.7228,0.55487,0.92925,1.37116,0.94816,0.000197677,0.000197677,0.000197677
39,17.302,0.71093,0.72319,0.87701,0.77175,0.62743,0.72555,0.54785,0.93077,1.30534,0.95646,0.000200609,0.000200609,0.000200609
40,17.7252,0.6778,0.67006,0.87377,0.90722,0.62612,0.72716,0.55031,0.91854,1.21581,0.96104,0.000203414,0.000203414,0.000203414
41,18.243,0.6724,0.63615,0.87589,0.75309,0.65643,0.70811,0.53433,0.92732,1.13717,0.97098,0.000206092,0.000206092,0.000206092
42,18.6828,0.63993,0.53378,0.86711,0.8923,0.6729,0.71959,0.54618,0.91275,1.03513,0.9701,0.000208643,0.000208643,0.000208643
43,19.0987,0.64592,0.62665,0.87078,0.90263,0.66779,0.69707,0.54284,0.9049,1.00138,0.96236,0.000211067,0.000211067,0.000211067
44,19.5248,0.65032,0.61082,0.8628,0.64047,0.68414,0.71453,0.54197,0.91327,1.04368,0.956,0.000213365,0.000213365,0.000213365
45,19.9455,0.65216,0.61284,0.89576,0.76626,0.68271,0.69779,0.53568,0.92772,1.04142,0.96061,0.000215535,0.000215535,0.000215535
46,20.3639,0.64853,0.59555,0.87135,0.77114,0.68583,0.73205,0.55045,0.9069,1.02266,0.95536,0.000217579,0.000217579,0.000217579
47,20.7963,0.62562,0.53848,0.85376,0.77215,0.67861,0.75226,0.56908,0.89617,1.0252,0.95653,0.000219496,0.000219496,0.000219496
48,21.2339,0.61947,0.5317,0.86185,0.77108,0.68986,0.71779,0.55638,0.88741,0.96101,0.95295,0.000221286,0.000221286,0.000221286
49,21.6461,0.64205,0.54104,0.88206,0.7651,0.69018,0.70528,0.54539,0.89513,0.92497,0.9564,0.000222948,0.000222948,0.000222948
50,22.0776,0.61789,0.54382,0.84834,0.76325,0.69791,0.71681,0.5546,0.90488,0.9687,0.95601,0.000224485,0.000224485,0.000224485
51,22.4882,0.58597,0.51362,0.8637,0.76325,0.69791,0.71681,0.5546,0.90488,0.9687,0.95601,0.000225894,0.000225894,0.000225894
52,22.9161,0.60811,0.59983,0.87089,0.73388,0.6984,0.74271,0.5806,0.90667,1.05961,0.96757,0.000227176,0.000227176,0.000227176
53,23.3235,0.65096,0.60722,0.86613,0.73388,0.6984,0.74271,0.5806,0.90667,1.05961,0.96757,0.000228331,0.000228331,0.000228331
54,23.7436,0.64251,0.55737,0.87742,0.73406,0.69117,0.7386,0.57575,0.91091,1.14288,0.97899,0.00022936,0.00022936,0.00022936
55,24.1532,0.59435,0.51199,0.85623,0.73406,0.69117,0.7386,0.57575,0.91091,1.14288,0.97899,0.000230262,0.000230262,0.000230262
56,24.5809,0.59883,0.55983,0.86575,0.73083,0.82178,0.8123,0.5808,0.9347,1.15344,0.99057,0.000231036,0.000231036,0.000231036
57,25.1176,0.60795,0.51404,0.86103,0.73083,0.82178,0.8123,0.5808,0.9347,1.15344,0.99057,0.000231684,0.000231684,0.000231684
58,25.5759,0.63263,0.58779,0.86515,0.76352,0.77932,0.79526,0.57716,0.924,1.03095,0.99445,0.000232205,0.000232205,0.000232205
59,25.9944,0.66629,0.55809,0.89343,0.76352,0.77932,0.79526,0.57716,0.924,1.03095,0.99445,0.000232599,0.000232599,0.000232599
60,26.4283,0.65684,0.62131,0.92634,0.75076,0.80262,0.78347,0.56509,0.92732,0.96966,1.00266,0.000232867,0.000232867,0.000232867
61,26.8432,0.64098,0.60007,0.92947,0.75076,0.80262,0.78347,0.56509,0.92732,0.96966,1.00266,0.000233007,0.000233007,0.000233007
62,27.2741,0.62712,0.56044,0.89348,0.75192,0.69705,0.78938,0.59794,0.90874,0.86671,0.99315,0.00023302,0.00023302,0.00023302
63,27.7213,0.64573,0.56798,0.86597,0.75192,0.69705,0.78938,0.59794,0.90874,0.86671,0.99315,0.000232907,0.000232907,0.000232907
64,28.1947,0.57523,0.55266,0.84741,0.7669,0.71087,0.78609,0.59456,0.89863,0.82714,0.99423,0.000232667,0.000232667,0.000232667
65,28.6066,0.60447,0.52117,0.86149,0.7669,0.71087,0.78609,0.59456,0.89863,0.82714,0.99423,0.0002323,0.0002323,0.0002323
66,29.0347,0.56732,0.51236,0.88828,0.9073,0.67442,0.78194,0.59121,0.87011,0.77742,0.97019,0.000231805,0.000231805,0.000231805
67,29.4417,0.61166,0.53715,0.88221,0.9073,0.67442,0.78194,0.59121,0.87011,0.77742,0.97019,0.000231184,0.000231184,0.000231184
68,29.9054,0.62844,0.55452,0.86621,0.72904,0.81054,0.77302,0.56822,0.88066,0.79795,0.9666,0.000230437,0.000230437,0.000230437
69,30.3194,0.6043,0.51677,0.86493,0.72904,0.81054,0.77302,0.56822,0.88066,0.79795,0.9666,0.000229562,0.000229562,0.000229562
70,30.7396,0.62583,0.57729,0.87741,0.74068,0.78783,0.76307,0.55826,0.90626,0.82915,0.98441,0.00022856,0.00022856,0.00022856
71,31.1571,0.59662,0.51765,0.89418,0.74068,0.78783,0.76307,0.55826,0.90626,0.82915,0.98441,0.000227432,0.000227432,0.000227432
72,31.5818,0.63824,0.50186,0.89087,0.72979,0.78447,0.76105,0.56096,0.91365,0.86788,0.99251,0.000226176,0.000226176,0.000226176
73,31.9983,0.55832,0.48083,0.82839,0.72979,0.78447,0.76105,0.56096,0.91365,0.86788,0.99251,0.000224794,0.000224794,0.000224794
74,32.411,0.57904,0.57199,0.87958,0.75973,0.78157,0.7612,0.55776,0.91264,0.87329,0.99735,0.000223285,0.000223285,0.000223285
75,32.8259,0.5962,0.4614,0.84808,0.75973,0.78157,0.7612,0.55776,0.91264,0.87329,0.99735,0.000221649,0.000221649,0.000221649
76,33.3242,0.56545,0.47364,0.8527,0.76572,0.79425,0.76237,0.55703,0.89729,0.84987,0.97986,0.000219886,0.000219886,0.000219886
77,33.7379,0.5847,0.44163,0.85993,0.76572,0.79425,0.76237,0.55703,0.89729,0.84987,0.97986,0.000217996,0.000217996,0.000217996
78,34.1577,0.56486,0.47162,0.86885,0.77044,0.80541,0.74698,0.54897,0.93646,0.87931,1.00976,0.000215979,0.000215979,0.000215979
79,34.572,0.57841,0.45544,0.86093,0.77044,0.80541,0.74698,0.54897,0.93646,0.87931,1.00976,0.000213836,0.000213836,0.000213836
80,34.9957,0.58163,0.47208,0.85234,0.9385,0.67242,0.72968,0.54737,0.91685,0.88051,0.99198,0.000211565,0.000211565,0.000211565
81,35.4097,0.57503,0.48312,0.86048,0.9385,0.67242,0.72968,0.54737,0.91685,0.88051,0.99198,0.000209168,0.000209168,0.000209168
82,35.8493,0.54532,0.44714,0.83786,0.92807,0.67226,0.72146,0.56467,0.90123,0.89244,0.97395,0.000206644,0.000206644,0.000206644
83,36.2755,0.55824,0.45474,0.856,0.92807,0.67226,0.72146,0.56467,0.90123,0.89244,0.97395,0.000203993,0.000203993,0.000203993
84,36.6983,0.57127,0.45548,0.82466,0.92467,0.67233,0.72172,0.57857,0.8934,0.8622,0.96292,0.000201215,0.000201215,0.000201215
85,37.1184,0.57613,0.43223,0.85354,0.92467,0.67233,0.72172,0.57857,0.8934,0.8622,0.96292,0.00019831,0.00019831,0.00019831
86,37.5436,0.54997,0.43504,0.83535,0.93198,0.67243,0.71832,0.56786,0.88126,0.82547,0.9583,0.000195278,0.000195278,0.000195278
