epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.79767,0.94618,4.43417,1.01899,0.03846,0.01282,0.02878,0.0259,0.867,4.26014,0.95831,8.942e-05,8.942e-05,8.942e-05
2,3.46393,0.90726,3.37145,0.96939,0.03685,0.52226,0.12415,0.09116,0.8585,3.82168,0.9349,0.000182581,0.000182581,0.000182581
3,5.17402,0.88561,2.42876,0.97859,0.83598,0.14039,0.42554,0.30709,0.84511,3.38593,0.92458,0.00027418,0.00027418,0.00027418
4,6.84965,0.82763,1.9094,0.9603,0.89286,0.13738,0.62494,0.44579,0.84917,2.74318,0.95703,0.000364217,0.000364217,0.000364217
5,8.49902,0.8346,1.64773,0.95476,0.69172,0.29897,0.6016,0.44928,0.83202,2.35444,0.93941,0.000452691,0.000452691,0.000452691
6,10.1643,0.77421,1.4273,0.94023,0.7169,0.67109,0.73473,0.533,0.83579,1.63172,0.94915,0.000504302,0.000504302,0.000504302
7,11.8171,0.77722,1.31282,0.93504,0.78182,0.70855,0.78034,0.5766,0.81725,1.4992,0.93938,0.000499963,0.000499963,0.000499963
8,13.483,0.75949,1.27159,0.93466,0.73914,0.76455,0.77044,0.56561,0.81771,1.28329,0.93391,0.000495624,0.000495624,0.000495624
9,15.1198,0.73859,1.13596,0.91592,0.82646,0.85578,0.80755,0.60139,0.8245,0.95973,0.93856,0.000491284,0.000491284,0.000491284
10,16.7992,0.71417,1.10762,0.92361,0.79928,0.81197,0.80993,0.59249,0.8335,0.88342,0.96954,0.000486945,0.000486945,0.000486945
11,18.4295,0.70665,1.04708,0.90924,0.82479,0.86035,0.82715,0.60892,0.79102,0.87033,0.9292,0.000482605,0.000482605,0.000482605
12,20.0917,0.70581,0.99604,0.90677,0.80805,0.83828,0.84216,0.6171,0.80527,0.81835,0.94946,0.000478265,0.000478265,0.000478265
13,21.7494,0.70918,1.00871,0.91035,0.86739,0.78959,0.83896,0.62669,0.77452,0.73977,0.94306,0.000473926,0.000473926,0.000473926
14,23.413,0.68392,0.93756,0.90502,0.80792,0.78539,0.84304,0.6253,0.79524,0.72122,0.9446,0.000469586,0.000469586,0.000469586
15,25.0602,0.70347,0.94667,0.92077,0.85418,0.83171,0.83464,0.62,0.78922,0.76124,0.93064,0.000465247,0.000465247,0.000465247
16,26.7032,0.66551,0.90073,0.9082,0.85764,0.85794,0.8506,0.63918,0.76068,0.65673,0.92803,0.000460907,0.000460907,0.000460907
17,28.3409,0.67743,0.8834,0.90858,0.85604,0.84383,0.8565,0.64049,0.78381,0.70076,0.9537,0.000456568,0.000456568,0.000456568
18,30.108,0.66194,0.83939,0.88644,0.82963,0.84861,0.87264,0.65755,0.75057,0.69417,0.94476,0.000452229,0.000452229,0.000452229
19,31.7547,0.66036,0.8358,0.89518,0.87548,0.85998,0.86706,0.64925,0.75602,0.66268,0.92766,0.000447889,0.000447889,0.000447889
20,33.3938,0.63026,0.84426,0.89449,0.83744,0.82851,0.82451,0.62566,0.76252,0.67318,0.93159,0.00044355,0.00044355,0.00044355
21,35.0314,0.63627,0.81919,0.88538,0.77515,0.86565,0.83695,0.63871,0.74534,0.67122,0.93807,0.00043921,0.00043921,0.00043921
22,36.6853,0.64861,0.82143,0.88955,0.85762,0.8508,0.85415,0.64833,0.75273,0.60882,0.92371,0.00043487,0.00043487,0.00043487
23,38.3312,0.64838,0.78303,0.89022,0.87468,0.81943,0.86495,0.65746,0.77634,0.62504,0.92669,0.000430531,0.000430531,0.000430531
24,39.9769,0.62302,0.77481,0.87619,0.89595,0.85761,0.88392,0.67588,0.74056,0.58928,0.91979,0.000426191,0.000426191,0.000426191
25,41.635,0.64073,0.78292,0.88706,0.9095,0.83014,0.88585,0.68815,0.70645,0.57888,0.91222,0.000421852,0.000421852,0.000421852
26,43.2851,0.60451,0.73146,0.88539,0.89363,0.84807,0.88059,0.67841,0.7404,0.59742,0.91758,0.000417512,0.000417512,0.000417512
27,44.9256,0.62933,0.70188,0.87766,0.91426,0.85872,0.90349,0.70087,0.73067,0.56274,0.9204,0.000413173,0.000413173,0.000413173
28,46.5719,0.63234,0.71683,0.88447,0.92836,0.8505,0.91037,0.69655,0.75153,0.59298,0.93293,0.000408834,0.000408834,0.000408834
29,48.2034,0.63926,0.70818,0.88866,0.92489,0.86081,0.91549,0.69648,0.73242,0.59667,0.91396,0.000404494,0.000404494,0.000404494
30,49.8473,0.62658,0.70914,0.8879,0.94486,0.86718,0.9254,0.72957,0.70489,0.54151,0.89862,0.000400154,0.000400154,0.000400154
31,51.4812,0.62968,0.70177,0.8834,0.90735,0.8662,0.89868,0.6885,0.74838,0.54261,0.93006,0.000395815,0.000395815,0.000395815
32,53.1356,0.59898,0.66866,0.8754,0.92166,0.8429,0.94467,0.73374,0.74769,0.55717,0.93478,0.000391476,0.000391476,0.000391476
33,54.7723,0.60741,0.69362,0.88094,0.88684,0.84861,0.94672,0.73249,0.73235,0.55955,0.92369,0.000387136,0.000387136,0.000387136
34,56.5055,0.57403,0.65703,0.87226,0.90228,0.80507,0.94019,0.72291,0.72226,0.59379,0.90931,0.000382796,0.000382796,0.000382796
35,58.1522,0.59434,0.66866,0.87063,0.90914,0.80253,0.93409,0.72061,0.71286,0.5732,0.91447,0.000378457,0.000378457,0.000378457
36,59.7925,0.59063,0.67719,0.87453,0.91047,0.83771,0.95503,0.73542,0.73937,0.56626,0.93321,0.000374117,0.000374117,0.000374117
37,61.442,0.56756,0.63852,0.86812,0.9316,0.86725,0.96638,0.74471,0.74039,0.55486,0.9356,0.000369778,0.000369778,0.000369778
38,63.0936,0.57689,0.62991,0.8665,0.95203,0.87581,0.97779,0.73935,0.74009,0.52408,0.928,0.000365439,0.000365439,0.000365439
39,64.7163,0.58096,0.64467,0.87409,0.92584,0.89441,0.97593,0.7427,0.73626,0.52027,0.91904,0.000361099,0.000361099,0.000361099
40,66.3539,0.5817,0.63171,0.87943,0.9479,0.89197,0.96561,0.73584,0.72954,0.53459,0.92802,0.00035676,0.00035676,0.00035676
41,67.9712,0.57383,0.62349,0.86439,0.90918,0.86382,0.95046,0.73728,0.72995,0.54652,0.92702,0.00035242,0.00035242,0.00035242
42,69.6117,0.55832,0.62105,0.86218,0.87524,0.86704,0.95835,0.73209,0.73671,0.57164,0.93344,0.00034808,0.00034808,0.00034808
43,71.2447,0.58601,0.64293,0.8701,0.93151,0.82932,0.94866,0.72811,0.72015,0.57496,0.9279,0.000343741,0.000343741,0.000343741
44,72.8965,0.5633,0.59606,0.86377,0.92935,0.88844,0.96791,0.74895,0.73277,0.52689,0.93434,0.000339401,0.000339401,0.000339401
45,74.535,0.56217,0.58997,0.86148,0.93308,0.87315,0.96568,0.72435,0.7591,0.50846,0.95679,0.000335062,0.000335062,0.000335062
46,76.1768,0.58504,0.59839,0.87638,0.95909,0.88113,0.96921,0.75376,0.7441,0.49201,0.93407,0.000330722,0.000330722,0.000330722
47,77.8212,0.56209,0.58379,0.86286,0.96292,0.88514,0.97206,0.74465,0.74242,0.47526,0.92843,0.000326383,0.000326383,0.000326383
48,79.4629,0.56017,0.5825,0.86616,0.9345,0.85404,0.91566,0.71323,0.72122,0.48313,0.91227,0.000322044,0.000322044,0.000322044
49,81.0997,0.55236,0.57651,0.87051,0.93608,0.8733,0.92305,0.71093,0.7247,0.48907,0.91049,0.000317704,0.000317704,0.000317704
50,82.8644,0.56279,0.58508,0.87012,0.93886,0.8615,0.91768,0.69566,0.73925,0.50021,0.92851,0.000313365,0.000313365,0.000313365
51,84.5156,0.54891,0.56688,0.86277,0.92328,0.8674,0.95511,0.73042,0.73044,0.50177,0.92091,0.000309025,0.000309025,0.000309025
52,86.145,0.5563,0.57831,0.86396,0.93331,0.87561,0.95096,0.73229,0.71257,0.48735,0.91566,0.000304685,0.000304685,0.000304685
53,87.7867,0.55228,0.55848,0.86598,0.91986,0.86871,0.96395,0.75676,0.70586,0.48215,0.9083,0.000300346,0.000300346,0.000300346
54,89.4458,0.54923,0.54781,0.85986,0.94179,0.87692,0.9649,0.74445,0.72715,0.47759,0.92371,0.000296006,0.000296006,0.000296006
