epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.53212,1.77328,4.55424,1.40334,0.05324,0.15594,0.07173,0.03968,1.69217,3.86762,1.36452,3e-05,3e-05,3e-05
2,3.2826,1.62325,4.00586,1.29482,0.22724,0.29884,0.18389,0.11744,1.38754,2.93391,1.19268,6.44637e-05,6.44637e-05,6.44637e-05
3,5.03015,1.27994,3.48585,1.19513,0.64888,0.3542,0.36703,0.26921,0.95638,2.34539,1.04436,9.835e-05,9.835e-05,9.835e-05
4,6.69512,1.10014,2.1266,1.09184,0.71966,0.43115,0.43012,0.33074,0.84947,1.63829,0.98431,0.000131659,0.000131659,0.000131659
5,8.22812,1.01558,1.8494,1.03423,0.68418,0.46328,0.4803,0.3702,0.86248,1.78631,0.96406,0.00016439,0.00016439,0.00016439
6,9.74647,0.9868,1.58344,1.01908,0.56288,0.73732,0.66827,0.50296,0.80875,1.88566,0.94891,0.000196544,0.000196544,0.000196544
7,11.2664,0.95421,1.41113,0.98261,0.54353,0.85219,0.70709,0.52601,0.91638,1.28019,0.98986,0.00022812,0.00022812,0.00022812
8,12.7518,0.9065,1.25467,1.0027,0.69488,0.85384,0.75579,0.59515,0.82184,1.01242,0.95454,0.000259119,0.000259119,0.000259119
9,14.2594,0.89373,1.15489,0.96103,0.69512,0.84791,0.78361,0.5977,0.84179,1.06045,0.9684,0.00028954,0.00028954,0.00028954
10,15.7489,0.85071,1.42139,1.01026,0.75508,0.85083,0.91601,0.6972,0.87385,0.91979,0.97653,0.000319384,0.000319384,0.000319384
11,17.2214,0.8335,1.09946,0.96402,0.78072,0.82702,0.90552,0.7159,0.79772,0.83741,0.94909,0.00034865,0.00034865,0.00034865
12,18.7041,0.8508,0.98353,0.98338,0.76734,0.73292,0.86033,0.66771,0.81528,0.88713,0.96845,0.000377339,0.000377339,0.000377339
13,20.1364,0.86309,1.01754,0.9619,0.68349,0.89228,0.87948,0.69316,0.76931,0.89889,0.95123,0.00040545,0.00040545,0.00040545
14,21.5597,0.85023,0.95728,0.97757,0.78843,0.86504,0.90417,0.71854,0.75643,0.81223,0.94045,0.000432984,0.000432984,0.000432984
15,23.0324,0.83725,0.90612,0.93406,0.78773,0.90422,0.8993,0.72192,0.78614,0.72475,0.9456,0.00044225,0.00044225,0.00044225
16,24.5039,0.79073,0.85709,0.94241,0.77699,0.84925,0.89648,0.71458,0.75502,0.85312,0.93812,0.000438125,0.000438125,0.000438125
17,25.9303,0.80676,0.84624,0.95011,0.7315,0.87453,0.88787,0.7001,0.76318,0.83464,0.94586,0.000434,0.000434,0.000434
18,27.3758,0.76731,0.76595,0.92454,0.78088,0.81463,0.88645,0.71769,0.76437,0.8448,0.94268,0.000429875,0.000429875,0.000429875
19,28.7947,0.79806,0.83346,0.9241,0.77167,0.90913,0.93965,0.74357,0.73337,0.73896,0.9263,0.00042575,0.00042575,0.00042575
20,30.2632,0.79184,0.89855,0.93006,0.7834,0.92686,0.95121,0.75707,0.73954,0.70732,0.9357,0.000421625,0.000421625,0.000421625
21,31.7272,0.74133,0.72542,0.91934,0.80507,0.92757,0.95994,0.77492,0.74934,0.68253,0.94496,0.0004175,0.0004175,0.0004175
22,33.1796,0.78882,0.69881,0.92496,0.85167,0.91092,0.91985,0.75159,0.74172,0.63449,0.93774,0.000413375,0.000413375,0.000413375
23,34.7258,0.81894,0.79373,0.9743,0.79149,0.90882,0.90597,0.73194,0.76254,0.6664,0.94377,0.00040925,0.00040925,0.00040925
24,36.1755,0.78203,1.18253,0.99125,0.82605,0.92096,0.87497,0.69853,0.75435,0.64404,0.94104,0.000405125,0.000405125,0.000405125
25,37.6003,0.74266,0.66735,0.94011,0.76589,0.95667,0.87331,0.69097,0.78074,0.62678,0.95009,0.000401,0.000401,0.000401
26,39.0275,0.80683,0.75233,0.96067,0.81117,0.85747,0.88184,0.71296,0.73113,0.63851,0.9316,0.000396875,0.000396875,0.000396875
27,40.4476,0.80547,0.72065,0.92484,0.82386,0.94917,0.89214,0.73203,0.7428,0.63131,0.93567,0.00039275,0.00039275,0.00039275
28,41.8811,0.74525,0.65894,0.92891,0.83864,0.9631,0.8936,0.72031,0.76569,0.58723,0.94613,0.000388625,0.000388625,0.000388625
29,43.3075,0.76055,0.67807,0.93591,0.81927,0.92794,0.89458,0.72026,0.73614,0.57718,0.93109,0.0003845,0.0003845,0.0003845
30,44.738,0.77157,0.68123,0.91333,0.79855,0.84764,0.85485,0.69112,0.76009,0.61732,0.94173,0.000380375,0.000380375,0.000380375
31,46.181,0.78087,0.65994,0.92136,0.81421,0.8592,0.85703,0.68924,0.7499,0.62356,0.93192,0.00037625,0.00037625,0.00037625
32,47.6127,0.73595,0.61229,0.91634,0.84304,0.91096,0.92734,0.76872,0.72644,0.60159,0.92558,0.000372125,0.000372125,0.000372125
33,49.0514,0.86772,0.84186,1.07434,0.82796,0.92355,0.9694,0.78341,0.78281,0.61532,0.95104,0.000368,0.000368,0.000368
34,50.5136,0.79762,0.65473,0.92282,0.86328,0.88964,0.96003,0.78537,0.75998,0.61092,0.94921,0.000363875,0.000363875,0.000363875
35,51.9908,0.75701,0.61686,0.93789,0.86527,0.89531,0.92829,0.73472,0.80701,0.61885,0.95121,0.00035975,0.00035975,0.00035975
36,53.4277,0.75151,0.59982,0.93906,0.83653,0.94866,0.93107,0.7441,0.75581,0.62807,0.93982,0.000355625,0.000355625,0.000355625
37,54.8617,0.72266,0.6058,0.92358,0.84888,0.95061,0.92586,0.76668,0.75285,0.59827,0.94438,0.0003515,0.0003515,0.0003515
38,56.2876,0.78442,0.62383,0.92449,0.88989,0.92934,0.92212,0.74975,0.75581,0.57297,0.93976,0.000347375,0.000347375,0.000347375
39,57.7136,0.8788,0.83136,1.01021,0.8681,0.92046,0.91478,0.74365,0.76546,0.53821,0.93993,0.00034325,0.00034325,0.00034325
40,59.1535,0.75062,0.73153,0.99333,0.81628,0.92151,0.92266,0.7385,0.75703,0.5379,0.93799,0.000339125,0.000339125,0.000339125
41,60.5707,0.73961,0.5864,0.94911,0.81683,0.93777,0.89184,0.72877,0.7497,0.53797,0.93394,0.000335,0.000335,0.000335
42,62.09,0.69921,0.57741,0.89554,0.83816,0.93181,0.89105,0.72467,0.76332,0.55323,0.93642,0.000330875,0.000330875,0.000330875
43,63.5187,0.69622,0.53291,0.88766,0.74311,0.969,0.96469,0.79557,0.72881,0.55243,0.93194,0.00032675,0.00032675,0.00032675
44,64.9743,0.72432,0.63893,0.93701,0.79167,0.96693,0.92759,0.7528,0.73687,0.55749,0.93924,0.000322625,0.000322625,0.000322625
45,66.4069,0.67248,0.52469,0.88618,0.81376,0.96298,0.92704,0.7546,0.74652,0.55176,0.94161,0.0003185,0.0003185,0.0003185
46,67.8439,0.66678,0.51681,0.91594,0.81633,0.95309,0.92021,0.749,0.76585,0.57914,0.95095,0.000314375,0.000314375,0.000314375
47,69.2906,0.69958,0.61192,0.90557,0.84099,0.9569,0.92838,0.75685,0.74423,0.54954,0.9378,0.00031025,0.00031025,0.00031025
48,70.7126,0.66768,0.50088,0.8987,0.79325,0.95752,0.93191,0.75603,0.73228,0.55394,0.93197,0.000306125,0.000306125,0.000306125
49,72.1455,0.67779,0.51178,0.91108,0.82234,0.9692,0.93496,0.77169,0.72933,0.54862,0.93227,0.000302,0.000302,0.000302
50,73.5572,0.66355,0.53475,0.89374,0.86325,0.94988,0.92916,0.77933,0.72728,0.53382,0.93196,0.000297875,0.000297875,0.000297875
51,74.9853,0.65799,0.55795,0.87534,0.87891,0.91865,0.96374,0.79999,0.74916,0.53038,0.94271,0.00029375,0.00029375,0.00029375
52,76.4529,0.70047,0.56143,0.92446,0.8997,0.9021,0.9683,0.79869,0.7512,0.54645,0.94784,0.000289625,0.000289625,0.000289625
53,77.8747,0.64661,0.49423,0.87168,0.89311,0.91876,0.96736,0.79161,0.77727,0.5507,0.95731,0.0002855,0.0002855,0.0002855
54,79.2896,0.71683,0.60792,0.91134,0.89531,0.94152,0.9745,0.80415,0.76072,0.54053,0.94943,0.000281375,0.000281375,0.000281375
55,80.7661,0.62813,0.48842,0.87913,0.88178,0.9477,0.97511,0.79163,0.74298,0.54634,0.9393,0.00027725,0.00027725,0.00027725
56,82.2111,0.65747,0.77847,1.01974,0.9125,0.92884,0.96999,0.79264,0.75529,0.56284,0.94801,0.000273125,0.000273125,0.000273125
57,83.6403,0.62055,0.47434,0.89763,0.89627,0.93602,0.96345,0.79611,0.74794,0.56352,0.94736,0.000269,0.000269,0.000269
58,85.0645,0.65514,0.51363,0.90143,0.9189,0.90412,0.96128,0.7863,0.73894,0.56553,0.94672,0.000264875,0.000264875,0.000264875
59,86.5846,0.67173,0.53676,0.90299,0.89182,0.90749,0.96066,0.78966,0.74222,0.58071,0.944,0.00026075,0.00026075,0.00026075
60,88.0187,0.64941,0.47354,0.88352,0.88818,0.90885,0.96061,0.79872,0.72625,0.56116,0.93838,0.000256625,0.000256625,0.000256625
61,89.4443,0.64529,0.45341,0.89615,0.90562,0.90663,0.96656,0.81051,0.73084,0.5591,0.94109,0.0002525,0.0002525,0.0002525
62,90.8941,0.69078,0.50697,0.89783,0.90866,0.91261,0.96088,0.79014,0.73575,0.53516,0.94385,0.000248375,0.000248375,0.000248375
63,92.3486,0.6276,0.48819,0.87762,0.87761,0.92458,0.96475,0.80351,0.75985,0.53972,0.95312,0.00024425,0.00024425,0.00024425
64,93.7857,0.69865,0.4837,0.93255,0.87057,0.93603,0.96843,0.81175,0.72749,0.52476,0.94498,0.000240125,0.000240125,0.000240125
65,95.2498,0.6426,0.51726,0.9152,0.90543,0.907,0.96678,0.8158,0.72847,0.52507,0.94655,0.000236,0.000236,0.000236
66,96.7254,0.646,0.51087,0.90087,0.8879,0.90194,0.95555,0.80321,0.74709,0.56374,0.95113,0.000231875,0.000231875,0.000231875
67,98.1712,0.65591,0.50015,0.88014,0.89456,0.90735,0.94895,0.79265,0.75221,0.57309,0.95475,0.00022775,0.00022775,0.00022775
68,99.6056,0.63079,0.45746,0.85636,0.91601,0.899,0.95048,0.7873,0.74353,0.58062,0.95365,0.000223625,0.000223625,0.000223625
69,101.031,0.63674,0.49802,0.92663,0.91736,0.89396,0.95473,0.79891,0.74569,0.57851,0.95383,0.0002195,0.0002195,0.0002195
70,102.466,0.59745,0.43514,0.87346,0.92748,0.89525,0.95762,0.80254,0.75517,0.57001,0.95418,0.000215375,0.000215375,0.000215375
71,103.887,0.56838,0.42015,0.86512,0.9446,0.87505,0.96083,0.79458,0.74715,0.55025,0.9546,0.00021125,0.00021125,0.00021125
72,105.323,0.58334,0.51585,0.88977,0.9586,0.88591,0.9666,0.79653,0.73661,0.53501,0.95068,0.000207125,0.000207125,0.000207125
73,106.76,0.61241,0.45157,0.90624,0.94709,0.88388,0.96803,0.80532,0.74295,0.54334,0.9534,0.000203,0.000203,0.000203
74,108.197,0.58428,0.41707,0.87826,0.93253,0.89898,0.95708,0.79337,0.75435,0.53349,0.95926,0.000198875,0.000198875,0.000198875
75,109.624,0.61439,0.48165,0.89295,0.90774,0.90697,0.95552,0.79086,0.75023,0.52059,0.95827,0.00019475,0.00019475,0.00019475
