epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.307368,1.39276,3.97054,1.13822,0.86549,0.06667,0.04131,0.02614,1.56551,4.97387,1.20805,0,0,0
2,0.725723,1.54104,4.69281,1.34596,0.86555,0.06667,0.04085,0.02615,1.56424,4.98439,1.21058,7.59484e-06,7.59484e-06,7.59484e-06
3,1.06509,1.44535,4.47058,1.23659,0.86608,0.06667,0.03996,0.02554,1.56023,4.96588,1.2127,1.49993e-05,1.49993e-05,1.49993e-05
4,1.37358,1.38175,4.20898,1.13661,0.69079,0.13333,0.03818,0.0245,1.55757,4.92813,1.21327,2.22135e-05,2.22135e-05,2.22135e-05
5,1.68722,1.38883,4.21985,1.23223,0.69105,0.13333,0.03836,0.02483,1.55059,4.92629,1.21237,2.92374e-05,2.92374e-05,2.92374e-05
6,1.98965,1.45396,4.18995,1.22079,0.69128,0.13333,0.03819,0.02474,1.54764,4.91328,1.21301,3.60709e-05,3.60709e-05,3.60709e-05
7,2.30486,1.38346,4.18665,1.15562,0.72124,0.15,0.07657,0.05205,1.42174,4.95664,1.1512,4.27141e-05,4.27141e-05,4.27141e-05
8,2.73799,1.21892,3.57839,1.09853,0.72762,0.15,0.13837,0.10457,1.292,5.04014,1.08889,4.9167e-05,4.9167e-05,4.9167e-05
9,3.17699,1.11842,3.08733,1.06692,0.53699,0.40753,0.38474,0.269,1.1395,4.31538,1.03483,5.54295e-05,5.54295e-05,5.54295e-05
10,3.61525,0.99816,2.53986,1.02331,0.42041,0.62181,0.58776,0.41463,1.00618,3.71733,0.99014,6.15017e-05,6.15017e-05,6.15017e-05
11,4.05481,0.9157,1.98324,1.01258,0.67224,0.65662,0.63905,0.45764,0.89875,3.32648,0.95394,6.73836e-05,6.73836e-05,6.73836e-05
12,4.49079,0.87485,1.67429,0.9634,0.47596,0.84492,0.65971,0.4983,0.84298,3.17555,0.93419,7.30752e-05,7.30752e-05,7.30752e-05
13,4.93354,0.82198,1.51113,0.92552,0.56193,0.85119,0.69268,0.53006,0.82676,3.07078,0.92325,7.85764e-05,7.85764e-05,7.85764e-05
14,5.37285,0.8723,1.79699,0.9846,0.61723,0.79934,0.70739,0.54503,0.81673,2.79438,0.91846,8.38873e-05,8.38873e-05,8.38873e-05
15,5.81484,0.82005,1.43538,0.96788,0.69582,0.8988,0.78074,0.62054,0.81079,2.44604,0.91782,8.90079e-05,8.90079e-05,8.90079e-05
16,6.25875,0.7907,1.13211,0.92589,0.67311,0.88559,0.81687,0.6582,0.82397,2.24348,0.92231,9.39382e-05,9.39382e-05,9.39382e-05
17,6.72578,0.80467,1.19202,0.93494,0.63565,0.88081,0.85271,0.69231,0.82701,2.18419,0.92468,9.86781e-05,9.86781e-05,9.86781e-05
18,7.15881,0.80389,1.19865,0.95602,0.63565,0.88081,0.85271,0.69231,0.82701,2.18419,0.92468,0.000103228,0.000103228,0.000103228
19,7.5994,0.83972,1.20773,0.92545,0.6224,0.92031,0.85427,0.68831,0.82997,1.99701,0.92623,0.000107587,0.000107587,0.000107587
20,8.01962,0.77552,1.04224,0.89015,0.6224,0.92031,0.85427,0.68831,0.82997,1.99701,0.92623,0.000111756,0.000111756,0.000111756
21,8.44931,0.79173,1.16346,0.95834,0.64889,0.93452,0.85149,0.6835,0.82022,1.79855,0.92391,0.000115734,0.000115734,0.000115734
22,8.86446,0.7756,1.02855,0.9576,0.64889,0.93452,0.85149,0.6835,0.82022,1.79855,0.92391,0.000119523,0.000119523,0.000119523
23,9.38555,0.79314,1.21133,0.96546,0.71119,0.93452,0.86073,0.70082,0.81878,1.53598,0.91898,0.000123121,0.000123121,0.000123121
24,9.83134,0.74587,0.93926,0.90337,0.71119,0.93452,0.86073,0.70082,0.81878,1.53598,0.91898,0.000126528,0.000126528,0.000126528
25,10.2755,0.80394,1.0339,0.92686,0.80524,0.93452,0.8799,0.71553,0.81177,1.33383,0.91612,0.000129746,0.000129746,0.000129746
